,metagenome_0,metagenome_1,metagenome_2,metagenome_3,metagenome_4,metagenome_5,metagenome_6,metagenome_7,metagenome_8,metagenome_9,metagenome_10,metagenome_11,metagenome_12,metagenome_13,metagenome_14,metagenome_15,metagenome_16,metagenome_17,metagenome_18,metagenome_19,metagenome_20,metagenome_21,metagenome_22,metagenome_23,metagenome_24,metagenome_25,metagenome_26,metagenome_27,metagenome_28,metagenome_29,metagenome_30,metagenome_31,metagenome_32,metagenome_33,metagenome_34,metagenome_35,metagenome_36,metagenome_37,metagenome_38,metagenome_39,metagenome_40,metagenome_41,metagenome_42,metagenome_43,metagenome_44,metagenome_45,metagenome_46,metagenome_47,metagenome_48,metagenome_49,metagenome_50,metagenome_51,metagenome_52,metagenome_53,metagenome_54,metagenome_55,metagenome_56,metagenome_57,metagenome_58,metagenome_59,metagenome_60,metagenome_61,metagenome_62,metagenome_63,metagenome_64,metagenome_65,metagenome_66,metagenome_67,metagenome_68,metagenome_69,metagenome_70,metagenome_71,metagenome_72,metagenome_73,metagenome_74,metagenome_75,metagenome_76,metagenome_77,metagenome_78,metagenome_79,metagenome_80,metagenome_81,metagenome_82,metagenome_83,metagenome_84,metagenome_85,metagenome_86,metagenome_87,metagenome_88,metagenome_89,metagenome_90,metagenome_91,metagenome_92,metagenome_93,metagenome_94,metagenome_95,metagenome_96,metagenome_97,metagenome_98,metagenome_99
gene__26,0.3900007969168262,0.7970658779634077,0.3424059686569706,0.5011633941288698,0.5040306589800081,0.3238354421815631,0.02875762395218351,0.8370336305322964,0.4996303846262319,0.500486533144035,0.5820903577986501,0.8650558473943497,0.265281928861301,0.9466080657813913,0.8260693969824365,0.5404060433746173,0.2909763802440727,0.7390621645872824,0.7515719490213444,0.32080544752347306,0.7744696281862169,0.7939723936363811,0.6750121943972387,0.9526570806776598,0.8271367314713719,0.5440575597827344,0.15416040369340134,0.26948134672039514,0.6349603923500158,0.00325939283377219,0.0253799033164942,0.5169182945619685,0.9014759301340897,0.47047706572120795,0.9561856063431807,0.9806514732981473,0.89346709305989,0.29179676647209585,0.7457415724916097,0.8612499540594416,0.5299287469637658,0.9276287851125689,0.4865122602165842,0.41424413861524023,0.023989821136976786,0.5814872091839819,0.3768299826957998,0.9820306701640125,0.23578675523122583,0.8647938976033572,0.856634658260832,0.29323395499024174,0.7297117303675452,0.7402538524246388,0.0968871392816355,0.3733704488516002,0.2541370404895633,0.7981634692396878,0.9294259086326137,0.3505713634555717,0.9028566396190856,0.13740322672220062,0.6154298749907858,0.12159579264496212,0.14572523997753117,0.06510842741942569,0.6176944018291435,0.0645132269119365,0.17406143863571244,0.755385981797961,0.01637247471077763,0.00675187511278641,0.8520394762865314,0.33195114233520695,0.647540848896359,0.6813111894112864,0.17406607611390923,0.2703742417934052,0.42433436895329346,0.5105657623176955,0.14683687685839664,0.7089996576580031,0.12961724656779006,0.721527382095138,0.3648774197070751,0.6334081898676134,0.16822589557058865,0.7634088875837908,0.08364497912666258,0.5153466243981192,0.5050550312929765,0.01018653591576113,0.2108478186284105,0.5281899517365422,0.4531139751955342,0.018174806188356873,0.9739690837040318,0.8606027591109061,0.11180297762310343,0.4674998235024007
gene__27,0.16771257722631727,0.8478823236681363,0.8406375774906738,0.5222109251982158,0.7715263788331573,0.89321853675888,0.613938107931481,0.5059365338152744,0.90639140496595,0.3100729223298092,0.2970118000037677,0.16054531741294753,0.291177547421148,0.03467181730844204,0.5936128901457222,0.0441040871195969,0.3457092995521168,0.15359775117775454,0.21024227884395796,0.22486517446573562,0.5122458720837855,0.7597504773415609,0.32002583259102313,0.9453177389260853,0.8564842442195607,0.5106202626174737,0.29267042267107346,0.7670257673749182,0.7087782778174601,0.4144297403343047,0.3974631793848248,0.7299148598231333,0.7140082689069136,0.3121423592292769,0.7251967346208353,0.1723553164651802,0.36968280873154025,0.7872384198780342,0.149948380215274,0.41953209092619603,0.35856060322173233,0.8827161683105554,0.9172891283360454,0.11030697594351324,0.67247861465923,0.10066241422974487,0.7415039841244313,0.7166988456561882,0.9050974327301285,0.6967937541539384,0.8215866235715878,0.9199726590137155,0.5738318444210951,0.5799720598459691,0.8087449317778916,0.718293315518211,0.7302314676343883,0.5592661397487161,0.29096722765811667,0.8271741748708521,0.45725454654348385,0.11768503698954103,0.6944271614146847,0.13279110811692718,0.15247160573651686,0.5898988312369912,0.275097047952649,0.539535262108606,0.8434503607605287,0.9118233247037216,0.9168609417577953,0.10992669528955756,0.9657939003029795,0.4736756279465979,0.24522392793983527,0.3177773240034629,0.7476325924780012,0.35885576249548845,0.8051100284711311,0.5919760185547028,0.015037081285066867,0.310609080395846,0.797239303107236,0.08608526447862819,0.6071223055241844,0.032905506964859055,0.1391114511531253,0.5723433398073388,0.6102586165160587,0.9345934578183971,0.7964838523245312,0.18454932029255888,0.737520500606893,0.6152882406476592,0.542237299113375,0.051470451195298694,0.07586127579382085,0.05152574582204317,0.13681577742133244,0.7630653860315469
gene__28,0.512500094823729,0.0393993425902911,0.9250236410180046,0.839149864734775,0.20702988248685716,0.06365947205200329,0.4089081836027275,0.6571770695928002,0.029039539632566003,0.19348678012419607,0.3299858569554275,0.9470363758208751,0.27115229397197926,0.45033220618005354,0.6315732064403129,0.3646386810640284,0.9360759142797515,0.2535207772944248,0.3085891527137039,0.99700995683318,0.2403752256055558,0.2347941352434496,0.5899023264107136,0.32987426257437746,0.5688186117304104,0.7827477636226683,0.19636566274642597,0.7434182267663786,0.2838193822667008,0.878789848168726,0.37273075171167636,0.2316479960599691,0.23537260326211384,0.05692510054621447,0.1584666445873668,0.34465631984073053,0.46650252485568877,0.11991150245853355,0.2040677322061173,0.17824086932814276,0.3855255835460929,0.8573723196969874,0.34270003580485997,0.6050778609753057,0.4762892758984346,0.4828581294750445,0.53018619799134,0.4216963758756006,0.2384555915981995,0.39667255234588417,0.6259104578607513,0.533514400826049,0.9686049041053945,0.6301294058089695,0.3348592049033502,0.24114772383764704,0.4118081991581929,0.6210620922162815,0.45372434864304767,0.8826270434621897,0.6197882870647264,0.3808913626107866,0.06827116629206331,0.057103121295236536,0.40027144201506226,0.734413008628434,0.8175043297569388,0.8042558653966796,0.09503731884467337,0.6309288828734099,0.8049396755639499,0.6241700558528368,0.639713316021167,0.46225845920673336,0.18651322767613865,0.7128869886174019,0.1754055876207138,0.9244692801069172,0.27726918380942855,0.5239749064665605,0.21005967008239568,0.333830398663682,0.2964614597081243,0.5391903078700023,0.16359607725369485,0.1763404391484913,0.7392351494296104,0.37957063823882464,0.526889345320338,0.6920871930809077,0.8724491206962025,0.10213543386179713,0.9088556619323285,0.7649142393764204,0.9180987821864216,0.3857073805614707,0.5871404537675612,0.3854781992633739,0.8805134445870924,0.21457847924097695
gene__29,0.36232854896343525,0.5661386657964029,0.8855995086464883,0.6064245846029979,0.096441063242654,0.4255994914191009,0.7231086472479226,0.4363187221795348,0.6641028544340078,0.5725116935527296,0.9275096448481899,0.5936935215396901,0.17245320997601976,0.24133514100851772,0.34439865641956013,0.4932653477306047,0.5925384314957309,0.5790763408658427,0.9421381019316525,0.0002401213110165834,0.40004310884058303,0.15908875460980976,0.10745231722888593,0.41650636692338483,0.1409125261895966,0.8101693024808012,0.5554580624851608,0.6756830731622065,0.21195735507895785,0.0066819074753375896,0.5323249988392185,0.23633698959908933,0.31997466829695265,0.42325726917865436,0.7355952106583662,0.08081240260230871,0.07695873557241817,0.8476026645108652,0.27869768032792064,0.6091010131676856,0.4517885177251537,0.16912936771820275,0.7597319282101331,0.22248056712493103,0.3368668012299767,0.4913224052655013,0.532188782806999,0.6920986318443989,0.7878520604148849,0.3946138803822694,0.9050060046436923,0.45118712273114725,0.36467622857402804,0.34561970707521505,0.564520528168562,0.4338784635842444,0.5500309517655207,0.5503379123023426,0.7809139023416227,0.5891567432838767,0.2093296218324261,0.5659842686791918,0.8248653809700234,0.20165366329136347,0.04064058719012387,0.8692699048551391,0.733955140563336,0.8672856040208407,0.5226425368294132,0.26603718392163456,0.1670866334158294,0.5901369029339972,0.7283009269397106,0.08589637175216391,0.5527239597403445,0.25387919354081323,0.662005117991387,0.8854708834501402,0.22716866918831502,0.6741768567536632,0.1476588945743872,0.9337216190912904,0.8550762050349229,0.2137927402051042,0.049306236762928446,0.17590190757215163,0.8299276584125501,0.6669378214303167,0.7832839986645667,0.35785971846678344,0.388644923020796,0.3485198078797912,0.6012000737242535,0.8987074045759402,0.019186001818628506,0.40340977311231374,0.2942435071443965,0.08792586484194387,0.7261123068448405,0.5310812490587629
gene__30,0.029360353973980846,0.0831075018894687,0.704725125107414,0.3544315466408545,0.48567993496993145,0.5867294210235952,0.2770294216156107,0.5851511026727442,0.15404260821614502,0.1863874985852828,0.683952476280012,0.176069181287961,0.0021599563546035316,0.7454198114555943,0.5909536286281163,0.8848405620349857,0.9062091442049012,0.2639277276966301,0.3721738939941275,0.0019644452802225487,0.58369300353801,0.3767096283245418,0.5353137796489693,0.36676061488116984,0.005999451675542833,0.29517345341465306,0.9133331360465675,0.41496267652305907,0.7134795606020771,0.28556319273182906,0.8848878359923867,0.7301029407392619,0.6958258827481035,0.014612965683631352,0.35118618509961164,0.7865197354746217,0.42195316983486086,0.7236155959443672,0.9842922679479327,0.5559114369259406,0.14075004021289172,0.026190530705772708,0.6850808985284818,0.15434181183039575,0.9661393347364755,0.053448649907293366,0.20839834815039215,0.14868682309358394,0.22561477272797603,0.3639694166892352,0.3067352746325326,0.5622894894780782,0.015762613781640678,0.49913196136518434,0.8812139278726895,0.0626485432412065,0.800041390220523,0.5801811320335184,0.5748806266563372,0.7758219207475345,0.7152505818879173,0.5290780371810343,0.65808934845484,0.09242101540861347,0.22973928737574145,0.9307786850214279,0.9832290776359829,0.4864785147817756,0.22445962944891573,0.9561717005478554,0.4809262179878999,0.842384853760342,0.38714600907616026,0.8130952729576872,0.3449503889104717,0.7508744279347822,0.07176213756749694,0.2943436729311073,0.9986313929086232,0.12101005214967209,0.9430710453090203,0.7969220936053633,0.9309324576724931,0.4299223559892954,0.08546516800873205,0.9198112859294323,0.10911622325528247,0.390418110103834,0.4563553624366188,0.3822261009866369,0.701559209310855,0.88853638164393,0.20268353651383886,0.8946228827634145,0.4120861143328918,0.9223686774619508,0.12163826750463802,0.12970342259846745,0.9135605524802457,0.26697249134674517
gene__31,0.8441356760117785,0.5571014243808966,0.00758795399873935,0.002958913398486196,0.4003319630630169,0.7700795169288034,0.3915889944608526,0.04696155202728369,0.45078679205060357,0.1708680359751188,0.4476568905129844,0.7354666834068263,0.426651917176027,0.7841373796875339,0.9996156392767774,0.12585017745721794,0.28093551811720796,0.005256338909652936,0.7511231055877897,0.9066558278080362,0.049223595421173494,0.9482599727960623,0.31701790370798233,0.7581755661309239,0.9996690235514757,0.4948434067376686,0.25852442305648515,0.3105860509310977,0.81481902689822,0.04630999869414354,0.9043747308360177,0.7532729374949723,0.31977272110478094,0.5060114650437312,0.8480283732224452,0.7372439851084795,0.4703991572635008,0.7205083610248165,0.19066724594945195,0.8275242760311631,0.5444108057426584,0.06557610319970963,0.7783869692313021,0.37847350201552354,0.8295494305871267,0.8196541635605209,0.24721912687805958,0.7374735526826924,0.403708147403134,0.1885108076715678,0.7432903909451061,0.7682270521791874,0.7500187167026607,0.5715250025566646,0.13347788810676864,0.016284667400145003,0.5675379698977918,0.7821963980568829,0.6324796134424906,0.9134907461684074,0.7986513576505121,0.3078465037278689,0.3305696973900373,0.3225192371457106,0.906114685255663,0.9392770643465139,0.9539002983475674,0.9229108748833964,0.5236312266356231,0.6849108697153828,0.92132815940406,0.08459378768449066,0.8018559285247152,0.09910021217893206,0.5300981828221739,0.769815091273499,0.27790096251850827,0.6547690504147496,0.9422953967152768,0.4761897959666176,0.03794538473862319,0.12753532062550654,0.4865915300689959,0.6478927810465094,0.3396924513299062,0.520265033076512,0.5210994924022581,0.7130824192755517,0.543887479181735,0.2849749683992826,0.24339620396471706,0.050260305769390445,0.5866634472505354,0.5605874341915741,0.22679098119191765,0.42121991639682443,0.10676869699172686,0.21780975673432856,0.5378253662969394,0.577723158807158
gene__32,0.9305809476310122,0.4138636590578221,0.5410366243332285,0.4338947932934244,0.5450772757510659,0.7865771457469656,0.6989875917154281,0.9635224164117422,0.5181601095507015,0.4431512887385991,0.911061695088908,0.9641080350863165,0.3366657448002862,0.7058517616125293,0.33939906097810724,0.4869840421025138,0.27623785221151476,0.18110711339756125,0.010881126819448306,0.2641149722235471,0.747977339739839,0.14558107526494435,0.8411283354491302,0.7198247388160146,0.9843032651843381,0.23936294336848774,0.4865230362810937,0.7829826108249406,0.0414717369002231,0.10389508434669836,0.7057582557464064,0.24620029094924356,0.5774460170009282,0.6082528991888531,0.4604617744331987,0.7854693033049507,0.2762292234268312,0.8174682956805007,0.6020269192991364,0.04914210849773859,0.7431649724313946,0.09510980936366964,0.892645559375743,0.7839113118470921,0.5014163502851623,0.7614182595108785,0.3082295335272137,0.8490544658128774,0.30141881322800057,0.6963518138954135,0.8910988692270579,0.8663732389767158,0.7803070866117554,0.6437057283929668,0.8839366329151128,0.19322124757329895,0.0736373982594537,0.36056619433308823,0.9833936975934713,0.16162664314919095,0.25419812053915003,0.0713113367736915,0.9880430098840197,0.1892547945353673,0.971841590908072,0.0637805259067381,0.14055906593804612,0.7774472986253059,0.10314006057125291,0.820836738964879,0.6871075551442252,0.47403711329686515,0.8836240835652979,0.3162170294890031,0.3192763482613076,0.8214650393358354,0.12202123908584772,0.37217755689247634,0.8520380015601765,0.8061327799465074,0.8537137994662067,0.07718104711712959,0.5211122060494106,0.31694917824707725,0.7795857621934356,0.48955368077405836,0.4791147642645567,0.22995795428732602,0.6498965782776323,0.21392731347067695,0.3395695749505677,0.8339249499331088,0.6424059592610061,0.9410287683607761,0.6955789780326936,0.999840649784685,0.6243555883596567,0.08917223461912904,0.37161576423938913,0.23512954736398806
gene__33,0.11603113115101882,0.7148798385626062,0.8923816667116548,0.981783564907303,0.5136356395318363,0.29177509608961705,0.3086146161963521,0.5172758477639499,0.45170063631644886,0.8735955538333511,0.5725554353228631,0.882072790390773,0.446477753685109,0.2787723416842055,0.04364025771554858,0.1485137130017099,0.5488802546558218,0.30307888707058317,0.7069512221921349,0.7457373190903624,0.9624329602886653,0.4979089288015873,0.25551475244473265,0.2515938667942862,0.5823883621763807,0.6338327741738701,0.25464204250291345,0.04240186135595969,0.4913361042417438,0.5896744443139097,0.864503237360878,0.9745066452076678,0.4508496390937088,0.25828971853643257,0.6890186969076537,0.2294882076247996,0.011956106915076425,0.21271438909966545,0.40472025635365094,0.5540528108245083,0.37741175302773244,0.6111799380714641,0.6920529985118025,0.861146946260668,0.19174859522647159,0.25400831553711367,0.8754363419808004,0.4817277253285265,0.2004373714726463,0.5211861429610549,0.08183831171052036,0.9682630493880725,0.02301192552592335,0.30774922173483876,0.07764244768458783,0.8300880180586996,0.30498142154657637,0.11283034012847537,0.3480609623476282,0.10862062635972491,0.08651884217388428,0.14690192360089516,0.4548793072699142,0.7241405986115043,0.4225407272240922,0.7462872375268289,0.8753150077015929,0.784373824450459,0.6176091676904736,0.05876835177952777,0.1287204404834339,0.5334712820725576,0.03169448796520802,0.36537820034825486,0.8698889588426754,0.9578434909087714,0.013322934911551232,0.10269640687921633,0.3250385114699629,0.5727375567067747,0.22789562730246726,0.11695785825506622,0.6963179959786501,0.07259611021636281,0.6624102108560732,0.8746195681592311,0.6283249844318332,0.702531935641252,0.26301445561082115,0.7178715685654873,0.7029583338605234,0.3673904063649158,0.7065919059696938,0.5434461376576731,0.36090520060349274,0.28830757382047634,0.5371273204626995,0.09638893460333231,0.8045420739211654,0.5380790870665398
gene__34,0.24555239396296502,0.8410709241361349,0.2551668964999052,0.32879815307320925,0.8915272454232726,0.8619564746157807,0.12262246629709483,0.9548072117061743,0.5260935451630414,0.28325577023627746,0.017077585446480414,0.6484040526431009,0.49356645477301486,0.4798656255141527,0.9302287806955886,0.7296366429000909,0.6401488934832741,0.8056964129261704,0.09339960754807308,0.17915500892939729,0.3904668710795922,0.5128570207945546,0.06316045045239693,0.5266015892486362,0.5458495041386908,0.06609530324907908,0.2744635486689111,0.7167009552606873,0.7254245136009706,0.9518988105966959,0.7936998203973694,0.0336920940532639,0.5332656220770993,0.7034780302740568,0.10907191378594239,0.14072444422168828,0.9380687817740705,0.48053157460108264,0.3424645630893356,0.15784601193434145,0.2513601946124401,0.8932886796439011,0.4130280700097684,0.3461203193080026,0.43943541359259997,0.5119213842614809,0.14305482038442285,0.8981733402855235,0.8528131542282406,0.06267232068536166,0.670200808982991,0.40911429621435413,0.18393699176731193,0.25772202178659653,0.15561510430486336,0.6787767333140863,0.8126842633515113,0.5151001735438386,0.34128556786528086,0.96689894996946,0.5920004150106656,0.369711466266614,0.7339904854992385,0.42477144892907703,0.9000494937698359,0.700407038209891,0.26486700258988227,0.27410726151003295,0.24092751744988572,0.5622627280971615,0.8174915738425943,0.035982457447652716,0.059161546023783984,0.011274304502634336,0.41347931344764055,0.8320566365736611,0.8546339311885028,0.9849409851014088,0.2057335671298287,0.7700115840223756,0.40143459204357623,0.7670514236635765,0.30803391495656274,0.6222437569231548,0.5143995482265719,0.20824551915263345,0.8320069659803866,0.07918472985001179,0.6680199594508499,0.8499313054847166,0.6042223881405769,0.6577739506430622,0.36653205766154706,0.9633248349381367,0.4231041405238468,0.511410174458457,0.2863101574738718,0.5995837457487107,0.9776480849065599,0.5625485104834884
gene__35,0.9692069392054994,0.9327844258645863,0.6876755847369812,0.856958796537114,0.5731930689392328,0.4546074348973218,0.5054272619002534,0.8935648463073789,0.3517999404388604,0.2931105595472816,0.2905803368004185,0.2193771920731189,0.7447661516240661,0.6482939929231808,0.8930865751013738,0.24301974462079856,0.26857580215172805,0.2113902279859412,0.47607169706273755,0.2533216680451781,0.2897540878756346,0.012218689665519977,0.05440286871487987,0.8312329345488806,0.9879765358080758,0.8399642169234828,0.8581616930384163,0.5210704281328159,0.9403650344925074,0.020218327726313934,0.5637874047852033,0.4807687242262789,0.8287312198761289,0.29930197535812664,0.5989590416612456,0.6812400180627721,0.5157342983577842,0.4060808403756778,0.18123629766235871,0.7219827118050522,0.7407568120317091,0.3509474573720114,0.1082133007428231,0.34954594696307817,0.6831205712445761,0.07554705668532247,0.34333835794511336,0.7528224437973495,0.4684431992369066,0.003962980275422412,0.7767742007065745,0.15001535556712475,0.09747381171921754,0.6453223484289901,0.27959780779066534,0.37461882711632655,0.8134805109582766,0.008649132585125452,0.45675165553593067,0.41397642850648875,0.8905486805992316,0.6969174518995784,0.8647091600636642,0.5178473503157003,0.7690710604191419,0.17593066658459633,0.5671842792020805,0.6714911491103152,0.934312382082917,0.3562887123850781,0.9603229761900235,0.8688643952691569,0.7853897002974751,0.12483424753862082,0.9514899813284328,0.884494205441151,0.7023441091604714,0.07366737128618939,0.29349222491972593,0.01617746267066511,0.6822607996900113,0.7215107408714793,0.021551740599397018,0.17094257135254398,0.12917527646296723,0.5495985944254694,0.6781252089353806,0.6736743777477371,0.1568374819284104,0.4643734512535175,0.16819666340442796,0.13866130612010408,0.713733525314429,0.552698522198422,0.2989356221449362,0.7514429247518436,0.6487901976464789,0.58623438891567,0.259795376119064,0.6411106400488022
gene__36,0.5946979272288093,0.4412773669271106,0.881427842408494,0.7772476825582803,0.7179740870020055,0.6894116054921335,0.7809701802419666,0.55703577785087,0.07701933987803011,0.25492644740339443,0.37190160084528145,0.3627245148335213,0.6037170382330439,0.010976751804120277,0.08868712954994507,0.15679437297996335,0.6457983608361211,0.36634351573128854,0.5422979877951571,0.5127873864455997,0.8375786428603726,0.3564166531448615,0.32504174036547595,0.5692883836103194,0.8987080049674842,0.5605484910579422,0.6967892903566546,0.5165039896029853,0.741765809856485,0.93268428647743,0.526564799551883,0.485596307506723,0.5510506295053244,0.49308948157145693,0.45749543780287205,0.4755684877304921,0.6285351212190626,0.19807147819735516,0.9784276028651936,0.4250008265867933,0.3979726138707853,0.5175528015429487,0.3652720149191898,0.6580912655210419,0.43482425573561767,0.655905555055598,0.9655677259516567,0.21463775427439513,0.6491513841071437,0.01785034778142991,0.5091422012983445,0.19567596679568533,0.6068690373608425,0.8512650212245475,0.7696438576816808,0.4002404243085077,0.44348815492757065,0.015935026309706335,0.8570052617496492,0.6572040862593457,0.5244579062502166,0.6224966442540258,0.43305756085045777,0.9597363957333435,0.9341687508302866,0.9460551494826019,0.35829877425479273,0.10188850682370598,0.4586378866439055,0.9165754674477569,0.2601526356660233,0.209112861129082,0.9726312153778558,0.6521848513043493,0.24560258390691436,0.10047598290820192,0.4719027496269782,0.26900478957949525,0.9715674537307865,0.043450223993389714,0.6883939589854736,0.6866426444178019,0.20923589518446795,0.44179245319768856,0.5896559552505958,0.8035491833160571,0.13004220902592778,0.19703171426136679,0.436834223672633,0.8853410697570823,0.0470613198557176,0.47972170255321633,0.8512431195771968,0.5920429020794465,0.5293141828164819,0.16827341169015642,0.3136982691730259,0.31950207096521266,0.483161847164316,0.9946978546042606
gene__37,0.8514846207614757,0.7138359896295585,0.7617838235471507,0.8650105621343895,0.015955891579288117,0.8732629710787314,0.9729765131531657,0.30409955130325483,0.7449125560114327,0.4730112211971518,0.7647760729663303,0.8530541009541508,0.37588819037463783,0.6543920737961478,0.008685974749204739,0.8451813565239037,0.9770519308313935,0.679101167770431,0.07970282325434819,0.9725512106473099,0.3455549565490852,0.8536451636761603,0.7265109855068855,0.9553293515485944,0.38681640232471437,0.08828124165718121,0.2784455326686245,0.18124502826817945,0.3973568322692166,0.7912564693341936,0.738327948433553,0.9405401899978475,0.13521945022923998,0.821153144384862,0.9621713847958463,0.7191732838078898,0.06776498324844937,0.3335205396307014,0.4814057195348568,0.07751188457928426,0.22484471386539984,0.48282679356600033,0.7491622334239314,0.5984486463192122,0.7574441591252588,0.807574179927683,0.25629959989032247,0.8694647365595994,0.1159593157592661,0.8963783206724765,0.4177609912906438,0.3634502220960094,0.22885865960195595,0.8133427926347685,0.5284240294823044,0.4540331253267311,0.40239324119992237,0.6670079481043323,0.6671494649990914,0.015595361765414428,0.3044058751532345,0.37372413640460955,0.6464287219520022,0.6766629249114523,0.42098737851359236,0.6641078759717374,0.2064332930353373,0.06428539717385573,0.3170794026006055,0.7228449181703108,0.18122134224920128,0.19549997101368133,0.8558037266777795,0.2600606703809637,0.19422439791067347,0.23716326341698923,0.3582478516052163,0.2411456130216182,0.40332358939064006,0.3795821822490991,0.19758838982004923,0.4915373264148135,0.2149835414152501,0.1329064068021062,0.23062632951423223,0.44202399442453444,0.7445802437701448,0.6073447394534739,0.023198300873502053,0.46464317803330923,0.25796471121422593,0.9251362453091903,0.7879861993694496,0.26725099118723106,0.5170743403056542,0.016569911336369092,0.7307804437401709,0.07366106623388124,0.7029967682787922,0.7069467647005163
gene__38,0.9180869145537316,0.8601120945409992,0.1443136020125353,0.30711159054051496,0.17570999432908563,0.775457554950579,0.906911457570223,0.8806370956091856,0.3883027109952599,0.0016224182772132112,0.22603233606649087,0.5440255602982739,0.6781992371170537,0.7300728712546645,0.45320411251908976,0.45928923784042663,0.9468417260508173,0.7145978925777037,0.9074770149338572,0.23603478605642447,0.1931348239662205,0.16943566973275115,0.9815012407467522,0.9429384222568603,0.6358657855203306,0.8484133825594684,0.7221068654457851,0.6728251423876562,0.3909112527822822,0.30041886681628405,0.8341051761321465,0.0928390684693009,0.565918572424049,0.8022763961194325,0.17988079815538793,0.5538722236864548,0.289630501081266,0.3312657083873455,0.09206256397942902,0.06911404402403776,0.8081884333645916,0.5509608590890106,0.015944789852044727,0.9101037020599857,0.2119836133124916,0.8119092529880706,0.296428659879053,0.3571196336250251,0.3953348176589552,0.010255349342245701,0.1345319673065697,0.1823258524932796,0.6350782348246587,0.36250416370581495,0.0742394301245477,0.4107144720763405,0.29856951560054756,0.4593415373686405,0.4749511399913223,0.0506731450825042,0.6987360018789239,0.37938525672274104,0.29521404983596544,0.6857642135001808,0.9001501225840617,0.1788415335521637,0.8745533975631925,0.23270383385303872,0.44578745948738874,0.25622095519238364,0.6233418484500024,0.4404957551118289,0.1350380533067943,0.5968893010060717,0.6902499823961492,0.9837154820603154,0.8349653136870455,0.44590214359766256,0.9473692843882507,0.5610035163715478,0.6045770699517758,0.6898783376450065,0.8327338094197183,0.06371941627015854,0.23682182299672527,0.22647540820385204,0.15073629078725492,0.8138844659241672,0.23969482960954913,0.5967607553626657,0.2781837002564793,0.3614921970480477,0.24668657697267304,0.30426714569664826,0.9933379754846816,0.8856767962819939,0.8821918415581698,0.5038671058332022,0.4328935699846911,0.09663836922748603
gene__39,0.3324384001777694,0.8917452456086772,0.058543855944064416,0.5548444103656697,0.4796207127541533,0.0695635004096713,0.5999263509656017,0.8397175334890155,0.44552226965332375,0.33265118329313925,0.7421549711175025,0.42526062749132176,0.6537221440258673,0.41582746335424314,0.4637931747082825,0.3295167901005347,0.04413279370746359,0.2633812145436918,0.3523624458242065,0.9785759896517913,0.7258134610871103,0.9429538605300649,0.6497508869902564,0.10690050567658438,0.20974710811042763,0.8768239709512827,0.5418108628171805,0.06611595287064498,0.21763204318298834,0.797253755427978,0.6781853616571277,0.5063511828414632,0.25767735695372773,0.5909162104268085,0.8535453546798779,0.1463613413304955,0.03601715783776327,0.9619640349034692,0.717349983270105,0.2936012846965048,0.9944431026890981,0.10790386045718392,0.7345220240335726,0.918828547470988,0.783857934587732,0.7160076749020102,0.5496498071015519,0.3803916870179893,0.30161973953096743,0.11423360991879872,0.7519200363353837,0.5891550000075063,0.22122009214315563,0.7869882864019542,0.895525514148621,0.3170284505753149,0.6690184369402843,0.5674237447601082,0.994770525617726,0.2296219212528643,0.35054652540920805,0.9958949699223554,0.0924960438800646,0.07541412758140886,0.9567361378334334,0.4932583896521747,0.5227698253452802,0.9606411377002854,0.14309270342316982,0.344143533097794,0.06173903090734989,0.7181659437645636,0.1747787041662906,0.7496210601826335,0.7242566984042866,0.9337610628319498,0.5910986665546629,0.10931383608043033,0.7295267288470021,0.014272716426536936,0.7005905990138168,0.3681466892484563,0.704986859939214,0.4149801122921418,0.0665008179333908,0.4734155053622322,0.3094264801033678,0.48855583993808593,0.6387392627493127,0.3641104247486264,0.262291987713271,0.03006677047032047,0.856955340739564,0.3799206767132004,0.35071023531181333,0.7458835714937622,0.8629541102500384,0.8807443219154388,0.17880389762168525,0.5990675897800458
