,metagenome_0,metagenome_1,metagenome_2,metagenome_3,metagenome_4,metagenome_5,metagenome_6,metagenome_7,metagenome_8,metagenome_9,metagenome_10,metagenome_11,metagenome_12,metagenome_13,metagenome_14,metagenome_15,metagenome_16,metagenome_17,metagenome_18,metagenome_19,metagenome_20,metagenome_21,metagenome_22,metagenome_23,metagenome_24,metagenome_25,metagenome_26,metagenome_27,metagenome_28,metagenome_29,metagenome_30,metagenome_31,metagenome_32,metagenome_33,metagenome_34,metagenome_35,metagenome_36,metagenome_37,metagenome_38,metagenome_39,metagenome_40,metagenome_41,metagenome_42,metagenome_43,metagenome_44,metagenome_45,metagenome_46,metagenome_47,metagenome_48,metagenome_49,metagenome_50,metagenome_51,metagenome_52,metagenome_53,metagenome_54,metagenome_55,metagenome_56,metagenome_57,metagenome_58,metagenome_59,metagenome_60,metagenome_61,metagenome_62,metagenome_63,metagenome_64,metagenome_65,metagenome_66,metagenome_67,metagenome_68,metagenome_69,metagenome_70,metagenome_71,metagenome_72,metagenome_73,metagenome_74,metagenome_75,metagenome_76,metagenome_77,metagenome_78,metagenome_79,metagenome_80,metagenome_81,metagenome_82,metagenome_83,metagenome_84,metagenome_85,metagenome_86,metagenome_87,metagenome_88,metagenome_89,metagenome_90,metagenome_91,metagenome_92,metagenome_93,metagenome_94,metagenome_95,metagenome_96,metagenome_97,metagenome_98,metagenome_99
gene__24,0.8240213949979998,0.3745578517440348,0.8722526249125756,0.3039236077822173,0.662755853692116,0.16174946629109732,0.13631412661772468,0.17798726887327,0.20664044200921983,0.9484062670926661,0.3993242612582818,0.19641503457246012,0.5219743059488079,0.14554996243143836,0.3736988084062567,0.09983259811517708,0.7401350094066999,0.7913642354969671,0.11849867096216393,0.09360631772071437,0.7270840865593559,0.9520547005053068,0.8688688794037751,0.5551993127057562,0.2876076434280047,0.28807049925760453,0.9224437125230844,0.12794723793594076,0.9076329885736555,0.41120439706273315,0.31957865825499887,0.5596606242495206,0.7017144913300013,0.1444394158873954,0.5213284181504116,0.3020442326775482,0.2354556175755037,0.16213464961543844,0.331549759489737,0.043923511750973976,0.5082336521412596,0.10555245732095264,0.8836102599464127,0.943925317748732,0.5385342245715278,0.7623596876093538,0.3646784923011259,0.5905050702678772,0.23155324854674275,0.5580502851079662,0.30642275985991374,0.10210424641457416,0.4388632320442233,0.08042919101927326,0.7105509993235642,0.18130905361542127,0.07463912917771043,0.18589292227317145,0.23938751613375897,0.3633958030925529,0.6600934171012468,0.6306255501004197,0.8951419794103042,0.047311113230924295,0.13231365085765623,0.45224294687208877,0.5182235078580787,0.1466204620510344,0.15190078158833165,0.5485254614236078,0.3403779319489285,0.9902369570175261,0.501346454937522,0.3667518328403675,0.3882293461025095,0.4974353395765798,0.9220240656631917,0.9114957420548923,0.809612260791097,0.11107380588803273,0.21326986935426095,0.865385976123077,0.22692656001155753,0.7516920510813191,0.5383296407780983,0.8913753924405041,0.6487802998272927,0.734488444822044,0.5988442188180724,0.2193307792735979,0.07900414045467252,0.5304287080113274,0.8007023345774628,0.2782985004382479,0.431340569549024,0.6729418623251627,0.20725321186943169,0.6901548475240646,0.42656598947520064,0.5445269986085577
gene__25,0.2654398309702931,0.39350664399954827,0.6143749728759288,0.03582290598496596,0.07622351584222953,0.48692638547727063,0.3157490428357098,0.6194294537257659,0.7196590814900006,0.5510363937630838,0.5474810426988826,0.6898226380400565,0.938406959379822,0.4816597540603059,0.9268805407851737,0.5153499151257898,0.08843367181637529,0.27161308026406084,0.5426774375962254,0.6899885957785584,0.7695141723328749,0.4521039995743801,0.7483848868633592,0.9102781466611153,0.9223362972036713,0.10884638131947622,0.18573458763071993,0.8007391903931159,0.4041672289155993,0.22805627841494902,0.9351377409078445,0.6475504647882577,0.5435072471205269,0.03700007044425502,0.32165272762809183,0.4398705617751385,0.12854541434667455,0.07976826931884329,0.45149500641998885,0.32998193313252744,0.697610414401364,0.945456947562515,0.48212862545332213,0.3978550915281961,0.24096612203201728,0.8039547300126777,0.7273301037387828,0.24508343713819825,0.9173182754992605,0.8853924716892895,0.883884751831586,0.4704433732819391,0.8400653529938645,0.1373085589910774,0.32461264685715985,0.27475276375594493,0.16061451128411353,0.02355625000496353,0.4499567345419021,0.06862265965141245,0.013911393521345516,0.7026604492755002,0.50971061169457,0.6080724906534779,0.796445964144589,0.8022606220372095,0.8330087147775834,0.5603920268488519,0.5921452717938874,0.36046227801930286,0.2626413329371027,0.5295182835401243,0.626601794246585,0.20603835269831416,0.031318762336650985,0.8360084735443535,0.9473396656820973,0.27050178534636016,0.22956687201999681,0.8364111090302842,0.6515700987717242,0.020603083993065763,0.06162778269250757,0.9301635254364218,0.37433455978133745,0.2516944966682556,0.6304782193433971,0.5204894370211796,0.013847826601789182,0.6214577564674901,0.590431141144275,0.5223988137403363,0.5836099058233526,0.07221552683881072,0.24710164542094548,0.12292288768438775,0.8255148267378064,0.17126506498149763,0.7749115574636237,0.7184368864503005
gene__26,0.972268128442579,0.9805326885715808,0.4323251364432057,0.18218763662506376,0.1708177866923366,0.08959397772953437,0.8400018875144477,0.02249633974841314,0.8816843870263157,0.7799358709904061,0.09633065352624148,0.8664117774319697,0.4976516244406958,0.5162867719539992,0.1308744926120471,0.8086761662121215,0.043855800713657134,0.1970686659812032,0.32505000169340914,0.7351932499518962,0.5776517979426682,0.13293934570835197,0.7070484956879656,0.6089293107811994,0.1052983293513905,0.7576896586681855,0.9206219796836518,0.005320746573553525,0.49484954130024006,0.10130615589143255,0.4472340111480977,0.06743555645866284,0.5753501213358155,0.615427662447497,0.9972386745197666,0.19775123685290497,0.05487278827095665,0.24190642797116624,0.863470853704938,0.15811258173107734,0.24104455299574679,0.014384991775732936,0.4226888282298943,0.34239189837560147,0.13587096149775468,0.8683288647770958,0.31032686011265953,0.6845409484575693,0.3522574862678677,0.23285590267044287,0.15449596561216816,0.10698834742041341,0.6460723904603876,0.9571562474380084,0.05365491774057263,0.5827685284707982,0.5227490801136085,0.31597045723797057,0.2831840410716504,0.7522828203304025,0.16693473298831574,0.2730482984134269,0.7939811458745392,0.3727806760665232,0.7473712892713531,0.7937276993653313,0.6839808441613787,0.1974626818435956,0.7230060539003723,0.6294329877399938,0.5880477981687673,0.14358347735529509,0.128157023501848,0.11034569387030047,0.5662682069093102,0.9766524051371174,0.1605738625104708,0.11817605027119393,0.21934773341777936,0.6048945872115042,0.4921812995434589,0.9827943905984133,0.9139143076041206,0.32990686204223296,0.37235159272432017,0.3684913910918871,0.3743469251873547,0.49356560269578853,0.33587264558751584,0.122592347296407,0.8774551570095915,0.26933514540691106,0.6956371843022758,0.32435220060951475,0.5565352194351015,0.1908180411912337,0.1257915197883962,0.4998766525716426,0.19836088163629884,0.43294890189444124
gene__27,0.036018741754143546,0.7278274304050849,0.505550093124013,0.6611034335019622,0.3084315781991518,0.5476977389608991,0.23538526827098338,0.6816253700918479,0.5962689635786885,0.9038812460569079,0.7634014783235691,0.3039996344605159,0.6412248540377719,0.7664226703249336,0.58142754248623,0.1292559583711257,0.39282038959179355,0.12776073137517985,0.7998980175091607,0.6361144200533029,0.6201780533846021,0.06012517068416012,0.11025550481875612,0.8051843107112108,0.3527062961754537,0.9316532439420067,0.6834255972940254,0.006109973178800243,0.3065649396994736,0.65015695417756,0.4907203761792156,0.7107050138631077,0.8403385630146121,0.06972311076999194,0.9763679055213511,0.1942749536415478,0.26293006019799925,0.33227979590989287,0.4941510929818991,0.2633936077481549,0.5923699306423363,0.4786446555291942,0.3926700298428456,0.5137852471386116,0.3751458356510303,0.9781649978424397,0.7401992826346468,0.9328349960411005,0.17095199125342497,0.7759374515111273,0.44417822999651546,0.5049445685941915,0.07128520061344612,0.3333390110744828,0.7974834171401332,0.019217001349660645,0.20998321676821974,0.7558052200901632,0.5329756489060783,0.7175757086112201,0.4295856251980418,0.6198813956938518,0.4442773496894856,0.1849983056946528,0.028858119163828078,0.45698138300331503,0.41672881544956186,0.7784731945736603,0.253984190337745,0.06512828619077182,0.23564754361423124,0.780472592591661,0.756382989431071,0.03342435548821987,0.13971651165442212,0.3194883691395475,0.671096255407183,0.5349675675075352,0.21805410859916607,0.5797352211129224,0.295903025397549,0.5035481930361828,0.38617541001853184,0.8820365367734021,0.04184882516985344,0.25427973489695876,0.8224881677254976,0.7334304248488793,0.40812756931496286,0.2692072868398985,0.4625159637284352,0.24065648522410388,0.9023061254905858,0.994733144638633,0.5259127495198332,0.2096700932311646,0.04723825173715812,0.04186189031216636,0.03481105050785149,0.4986476261367687
gene__28,0.28299513906463736,0.7251617818247318,0.8694581731443868,0.6670137761669911,0.12110103405984496,0.3141880796673231,0.9070442824060985,0.1341994908355324,0.40637680600369963,0.5980110454287629,0.6236499463528331,0.16448585060122634,0.7166994815511112,0.22898233841472992,0.519347551578345,0.5805503410914634,0.5907698154180002,0.809587553632513,0.8994240300265507,0.21629267680808595,0.9549025283378286,0.6696235466583818,0.4091657431842358,0.7153465310312762,0.013776278585820978,0.8353815527396241,0.31736487342147146,0.828930107481252,0.9988339720324706,0.5272382281555551,0.7479576861394472,0.590983349105208,0.3935666658138861,0.6393964036852148,0.35328125593091286,0.6285834022411692,0.0703052322635982,0.5482699371560636,0.7285577184726555,0.5034802840209033,0.04041898484742035,0.9128330002453525,0.45476600644735743,0.9641643430854343,0.5191496144449925,0.8827218731906719,0.9215714992612466,0.5189806769850415,0.6106333243212639,0.3349613328356028,0.3841203880830134,0.4446856403060351,0.044221990480996176,0.012565879438308336,0.0330562068696727,0.2718492010704292,0.9248622969926177,0.7939800713623227,0.9239538553318658,0.5410507559678215,0.9428223700091538,0.42913697980429255,0.2800173533087841,0.9134228297072214,0.6416210005409251,0.3981979248761244,0.7596963259725237,0.11036709241693898,0.15933526814249532,0.786856234624669,0.44744887600056504,0.6404988305724671,0.6782323730030594,0.34700448361148784,0.09657551360706584,0.9021087714550691,0.30045863175241305,0.17358200257965617,0.8842502852518352,0.13833581357745417,0.49025555068290794,0.39652017450657984,0.22911984505501004,0.435642485641519,0.8227427760876527,0.31675052870963816,0.8483667540758131,0.4129965840066854,0.4669860061485952,0.6017557013940754,0.03937073347085518,0.08774857457646223,0.7428857864886048,0.010909083460584279,0.23585324335257618,0.1469769329481112,0.4660191632899132,0.5800835163768848,0.07074325543455151,0.11740832634460407
gene__29,0.44792936212628565,0.3013104206809605,0.7489812246345839,0.1676042264755273,0.9053443143856497,0.3419503986745386,0.4508173741891349,0.45754645662674753,0.080270079431082,0.028738236579320398,0.17810640143584366,0.10865476991498069,0.508451414992197,0.6822684231737772,0.49620776509745856,0.3558558167784993,0.3764999098578564,0.16134868161127436,0.47892051193579566,0.575202536121488,0.2530978452339747,0.643844773420018,0.6796883437673361,0.7193877833722078,0.6705806571533927,0.03249868931554667,0.30154745544888684,0.6303958178688378,0.418200565389406,0.10583697832070571,0.05589614240581953,0.003637845191416189,0.23784802410158679,0.03819015560109906,0.5343616782378338,0.614645185629654,0.12483732777588863,0.32668649584794285,0.9130364736714032,0.14804528697790664,0.04459801032701605,0.9541827005938581,0.5312096502085173,0.9985558154420875,0.36516773946144176,0.9406738088496426,0.5457063029939637,0.5060448222416224,0.4289620577899599,0.6075106254487137,0.3581898087445876,0.5485393487465718,0.12409916009770106,0.8782282206276967,0.8968183361594838,0.7552862313302203,0.39805742369248764,0.45672265559204595,0.4614220254828989,0.8701796042079809,0.2073988382709755,0.29462113256061473,0.9257435591733915,0.45099249318813783,0.2900063117865366,0.877099541615787,0.27882108344631984,0.6686570782241639,0.5246983613778149,0.7576023290440737,0.7646528224939851,0.08896247957343084,0.7435640151713636,0.3853668859523667,0.6459462610300266,0.43577365377086774,0.1509466360037428,0.4463449577008769,0.3468596856599875,0.4698586644920899,0.5066763689361395,0.8941059833099005,0.4773891041331155,0.6995866349121014,0.4789942464401965,0.8990217696974901,0.8640685366143855,0.8274832918084912,0.19799850128890417,0.3879964599682769,0.6434545916546023,0.8399676334929418,0.4265241442833799,0.922900475410875,0.06860259541148894,0.7165123616501511,0.04155939408226039,0.6478423403971366,0.7528601776764162,0.7276315558942286
gene__30,0.0887807070901594,0.7142973505422209,0.33031157386098176,0.7188309844625722,0.32518568304045714,0.3144439429315202,0.01151435459073713,0.2982115359491686,0.1542090176003451,0.9838288245875375,0.7962152412508928,0.9752379012836,0.5254062383606023,0.665692135356291,0.09032773793763726,0.701618603961319,0.4399475012358163,0.7999125314718508,0.22784366960182523,0.661603113053146,0.6811658726768638,0.809994866753767,0.8617535601770474,0.015218695705245477,0.4823604480904278,0.163792427690159,0.06162526315427663,0.7829350279806558,0.7652004005642992,0.36873169632991476,0.6421662212117933,0.42018355704608557,0.7457795418413395,0.6454397955020209,0.12716267336103737,0.4146589648662714,0.6577782307727389,0.2994538831399195,0.9691526877168112,0.5831269004304687,0.3355045366381494,0.135599824406744,0.15791983400997245,0.0244995410495229,0.6628571231547521,0.32384286267978346,0.32999984162372553,0.5056817310400745,0.6764643989070488,0.17934163784412416,0.6537688375781469,0.5411311304478146,0.01580962137537123,0.9258782182387495,0.9688671323357279,0.9913048956794316,0.2424665491923037,0.14181475608102545,0.13198280500713688,0.8697554014031837,0.2015873525964894,0.978436058856755,0.5080446380359203,0.4219203361493339,0.11608169781053579,0.17278494640369269,0.7698262032438495,0.4048909293066709,0.8812391292790634,0.546670513544871,0.48150058134286855,0.1389742460263379,0.5068171596143659,0.036649239708645975,0.5387019787107209,0.6269211445771482,0.1901752643385085,0.4178060427042217,0.5211683625019544,0.27460277350703,0.3199190420750273,0.3100846280441575,0.7088531373506488,0.0640799091905252,0.9453568181463103,0.37333797120002743,0.4027449533666748,0.2914535275789478,0.34532488841876363,0.10475125587597156,0.5232347019198739,0.902277309526896,0.7543554679705329,0.20895528884767345,0.8361726283329529,0.9772148613578078,0.12642469829256897,0.5151270071427836,0.14751677263367036,0.5025827812889838
gene__31,0.6832597420051555,0.4291361883352892,0.33837838918016805,0.8359997209035939,0.8763249190143375,0.5595177905165017,0.91305083250916,0.8944966816525843,0.2266742419942236,0.8864545697578227,0.3814290494663234,0.8909711368960747,0.6501035422598604,0.11443812854313651,0.723046413014273,0.49798226899067555,0.6262949675515977,0.8453950055645458,0.013771609211248759,0.18241917491571558,0.5962819485729188,0.5355310507294274,0.9513547486709395,0.4364457748596061,0.35030445118021647,0.25512823197829626,0.7547436666011585,0.5583815666870708,0.7646692911369031,0.8503892439776747,0.1661213580839518,0.7772804470894514,0.39797518036915025,0.5541208878241005,0.00141665394047219,0.1884209636670886,0.7312563154371353,0.6469169787472021,0.9242448837335121,0.0383842767784337,0.7099027833187646,0.31766659743354975,0.24870367291597228,0.49645993978040603,0.9315116426390485,0.5533101435699478,0.03135944877685126,0.23588566815480216,0.23262004873160247,0.1111822242201651,0.6459546182600909,0.8441095341105213,0.8895920780422081,0.8944065612960865,0.18229749039005394,0.6283303605419024,0.8480863715093635,0.7768080056474849,0.47755661856707665,0.6608953857092712,0.2954253925539413,0.3823478276216219,0.11471156189944953,0.4413983085588842,0.7886291006614675,0.0948031217670452,0.08250260272447874,0.7253693878880264,0.749311998014766,0.013866117350787022,0.9237439409666537,0.4903017750821109,0.10986461528993385,0.26213109258360245,0.25910458642797585,0.19782271220001957,0.24413779304660854,0.41483123210283857,0.6887781358361322,0.7009013297788989,0.28812466245402324,0.2754250000341737,0.5287271219739249,0.8374977920659861,0.8657345393998014,0.629390630469928,0.8023515502682854,0.6245466090738572,0.8038597798667138,0.8283022512387597,0.4079181992173181,0.478380442624023,0.8700981296269907,0.09761607639502168,0.39091943150677166,0.06654355668576528,0.6334344040300317,0.30124772461550153,0.7637782082151703,0.21026438027067162
gene__32,0.5946192816775732,0.7356153551965319,0.6561273812584194,0.45733508751137986,0.541940398597174,0.15262802383912255,0.7632909052558615,0.07759690664824559,0.4349338748181213,0.9544149202485508,0.950452862382686,0.5831532638197093,0.1471257323212768,0.20119687694939448,0.3604602903901647,0.8763570977821901,0.6458393208037005,0.384961805807422,0.6687309985027945,0.2588319482927758,0.8496090090357298,0.21352045915050633,0.08781050612626184,0.11505260087096914,0.3785363759122198,0.9054804511610869,0.7351970728647266,0.48128858744604475,0.3929477951163004,0.67812978537332,0.4294156427128759,0.5365521511035628,0.3186198391106293,0.43520160909390804,0.9144246190695039,0.2678092061203544,0.46954388827278926,0.10419570446118431,0.6459501411516076,0.5449078847393776,0.3660806163371404,0.4078508216472311,0.612585816923815,0.011425037188115938,0.213030615908532,0.9273770317000651,0.7593756078917248,0.15507792920629393,0.006069739889856485,0.5862634245586136,0.0717998323681972,0.30915262357837725,0.031155811867029648,0.7396848563502638,0.5716009709974211,0.7883527195644539,0.8575857768431321,0.8895777124891082,0.6497982318288921,0.46677578990044577,0.19834189917526146,0.5742188067819479,0.8613000119693321,0.781604334020437,0.3711471491913668,0.20308446549304027,0.43727911982901313,0.21607130430807453,0.9011866324784881,0.706542146515208,0.7355488530233597,0.6305761473214222,0.3555810424863505,0.20862002884221198,0.5019408041383395,0.8873373766297524,0.9197302255289913,0.23656865659633908,0.5468796724514381,0.12758530322874606,0.7015915567444109,0.30295859999541774,0.2518612504834604,0.30714560053454953,0.3864553080116627,0.4881550573947674,0.44315000392577897,0.39858743577304256,0.3441209160364401,0.7974581110256237,0.6755896324300686,0.9102336621750641,0.856090270517527,0.631748967534289,0.7344731356550348,0.7662936953653665,0.4261446631875284,0.5824933787084172,0.7485092742963506,0.6765328705563938
gene__33,0.5194452152095754,0.4915770720607574,0.752813402403175,0.6588681634229692,0.2841839729427358,0.26561654801266776,0.05648700412046748,0.3690108888886693,0.6596733104275696,0.6947129921110287,0.3283889137575061,0.27203703704832305,0.6638546673990835,0.8016931111149932,0.673176129643702,0.31754494122361165,0.995009486250967,0.03681184488005851,0.26733082265246944,0.4202298406095093,0.16725485188231803,0.5849283150088059,0.7216062311694195,0.7922106090581637,0.25698535474181217,0.0349177486719906,0.10033703011188688,0.9388250966459476,0.9895144855735659,0.4538218801583699,0.1816466507761424,0.22467996857405703,0.7693853058600086,0.7821691804026374,0.8333291654750751,0.11955790460413085,0.5495826221204945,0.8674799169474346,0.7085164729482436,0.2345448258028111,0.5274972258473544,0.14113481828616292,0.6927449760895862,0.2781073131474423,0.8497513169286587,0.7589314562897426,0.9802403791703075,0.7228551972258564,0.5362685133687822,0.6341264297837359,0.11070143027183255,0.34766869450170035,0.4484019388775339,0.2937262533669843,0.8741361924270039,0.8399704000067367,0.26726741385268193,0.25699572328925957,0.061392248576087605,0.7057114669389415,0.2884510603359679,0.979401061015268,0.5165178649828138,0.6489281851602963,0.19061902845226497,0.6602229226719535,0.18099601784107633,0.9314468922974184,0.24781540154740556,0.20703851354602898,0.9971098701943063,0.5227078926858733,0.2557894571802254,0.03451280714396199,0.4560256547357572,0.5411897398123373,0.7091788465403941,0.167485350679773,0.8234064377645158,0.14373280026788215,0.4553902548336154,0.11878276234445595,0.1920926456429085,0.7679594647421939,0.7422078518554224,0.6426256555319201,0.15065044120073923,0.038210765688718396,0.1793895476485209,0.5217689930670489,0.7251032081721457,0.35423902855251477,0.3609467929106598,0.09554255767469988,0.8471489836322585,0.33793358272910645,0.34142661171557176,0.17148365714304725,0.9399056500136733,0.8680349103553967
gene__34,0.5460028051296151,0.8578952500098728,0.3193458575585505,0.667891465004136,0.5456567720659314,0.8694056847355733,0.5996378439969223,0.7974250865134072,0.8155097678025,0.5273377219469607,0.2538595568106182,0.9227574091815752,0.373542475306188,0.7285076404417004,0.017769547699344246,0.7927807274585119,0.358539864479388,0.22315756352760163,0.1100438088031993,0.9797421674077998,0.7607710354635138,0.7131714016168906,0.2965695502553156,0.5876064212710387,0.5798671581702446,0.17409506768741445,0.9363725536630418,0.2638712968901752,0.3946920214707823,0.27889799355499223,0.9473710606655625,0.1482581162950427,0.7246487126894561,0.3776288039672152,0.18347581008032177,0.4966806138651797,0.3341424938764821,0.4618320518348181,0.9901146918754321,0.09512271415183338,0.019732578711517124,0.9373916899393162,0.4749168144157244,0.8814081148147472,0.2271818509601502,0.3452433214948042,0.28826419189719343,0.5865941399834547,0.3054847193978567,0.7495257204635227,0.49651960045920795,0.4588077828648113,0.38832775454705215,0.5278301442140673,0.9348435293395239,0.45227241005236585,0.5009224569070037,0.7058362433988401,0.6705170091027385,0.5033046862530871,0.4873598134061312,0.21514092189797185,0.07782672918987488,0.4261074970046195,0.9434722235165979,0.0364823632036686,0.13119060429138452,0.29049790660926034,0.9261824156135263,0.03176619211446363,0.8296030714044001,0.5020372487709495,0.5277445995126698,0.39241280293126,0.5025783651618257,0.3864449406683288,0.03136839133636504,0.6718193704760758,0.882197767643385,0.8000620821895437,0.89330111733706,0.1364713935597851,0.7745114426942382,0.8175470149599491,0.6234725472419301,0.9722936741291822,0.6600025095342225,0.008184195745375988,0.032412726998725994,0.8957172608049858,0.12554251205971034,0.16197088059934717,0.47364111845911827,0.6852059645817642,0.6722475298807296,0.21533870896480156,0.3378605847121965,0.03781610452458506,0.3382209480196282,0.2447799331747732
gene__35,0.7496039611234122,0.6198877250256392,0.9016521017917737,0.1454485713812338,0.4094774866433384,0.9842827511698008,0.6779493108623993,0.44906200656056305,0.8162150392209778,0.34387734706518325,0.9429582856926382,0.9899106309799289,0.7831035583501265,0.6965434884990926,0.33659968609676627,0.1928312188555854,0.7156654921175618,0.5125061151960012,0.7230958175594895,0.5330848444096015,0.017410007406791883,0.3517623753538899,0.19587197378129872,0.9176901875741282,0.23690947356707204,0.13804900487078564,0.9456188326412519,0.4057779187417563,0.24068753842317725,0.1761164494046492,0.8218871896811064,0.34588084554758847,0.8237015951032566,0.520851291012187,0.298143159189725,0.7326381311294285,0.7545736069593806,0.9934575520971243,0.48242098900433306,0.2364279401952305,0.6976941400819162,0.6822426412052089,0.0025273086610060336,0.4890953351899946,0.9871327543339246,0.8009484227095507,0.707780897217464,0.4388676830415975,0.9417519990124253,0.5566238124902153,0.5913644629462872,0.22089059585692405,0.9891425368130294,0.2877411359618858,0.10902982051689758,0.328026178797134,0.005040470374497619,0.4563842741144465,0.31126372329737584,0.9667583983660897,0.33991090555490744,0.0905736390473284,0.7757400095566779,0.619095312491122,0.20651285483087234,0.7628295542536626,0.09602730227928058,0.8780202354869278,0.08771280507572954,0.625425928138372,0.491345024212524,0.8849538346397204,0.3523828926444511,0.8195513239616007,0.5776036715871231,0.12065726219318784,0.3601923144884258,0.6172275829288791,0.6128730234458271,0.550870003208733,0.5292736799242915,0.7534186716575049,0.7106875380939891,0.6888212620806468,0.9645973309791844,0.04994614780270101,0.5633061182898571,0.21260584322754206,0.4863702796368411,0.5353875421432542,0.27130555290909775,0.9562978134059776,0.8682100192781631,0.9503047027247549,0.989666650399931,0.7605164292814564,0.39725029875779416,0.12300899633517826,0.04482499230711223,0.7501647524874268
gene__36,0.3462899617567009,0.7176402051963658,0.5336763900333014,0.7431495319661401,0.7091734665764077,0.4868569476848298,0.023920572077247293,0.5738530568186773,0.3941193814144187,0.5182264013533168,0.936069815870459,0.708519908324904,0.6947745994188381,0.7488195044098306,0.12738360220320355,0.15657124102594366,0.8098176358295643,0.4147073982346774,0.058093700521059555,0.002280289230563226,0.014404782583974707,0.8660701605801648,0.3737534143365536,0.4483521714359747,0.909655875644432,0.5745874690344627,0.09585390198516652,0.1892152255591193,0.27498534047005474,0.6243426618565961,0.7263378613346823,0.4670880532350461,0.10798538586477835,0.22277891510793402,0.6899417121713777,0.25072916788057276,0.8126096185633747,0.5509259249325763,0.7118545454578451,0.2991022459040259,0.4538385419715548,0.09923463406372734,0.8566330187658566,0.9044050631060798,0.3584359851897595,0.0004271224165279808,0.020212147772628142,0.5161037403477059,0.5502491194300121,0.84523321707459,0.784611205251096,0.8151914751704576,0.6234323774770871,0.1710608951910796,0.9017861391335013,0.16699710799520873,0.10650513959592278,0.3861614436200491,0.723058203764474,0.6894548826926923,0.2155342989948097,0.32954178986631955,0.6695881625397972,0.09901763895837823,0.7153386971243957,0.8112295127971062,0.9059659775781278,0.42737015042510584,0.035565942020932995,0.06853500924330758,0.17418751158589907,0.49849991027705487,0.9419281691690425,0.5235228316041913,0.12765599785367754,0.6809784731920157,0.9724308648013804,0.4997215829407512,0.23474069859337254,0.06582561018351107,0.4444536421796236,0.6804012267080928,0.4634140300547488,0.7318943591824779,0.03497535756154191,0.2068050159219207,0.07666488876985733,0.1948003523966414,0.7333856961491999,0.6924110027096351,0.743894820678986,0.265978427255812,0.6378322513904627,0.6204029156424045,0.7523349901726498,0.5941372911347372,0.29849995962583475,0.9978491294814466,0.01064740630426153,0.5418254529886243
gene__37,0.03302594104795464,0.3476499975749354,0.9700420555110814,0.968162269777318,0.5614269409761016,0.5910374489831297,0.31801758470773,0.15327312567925944,0.8500133306628208,0.6680562059363027,0.7318189652067634,0.6235103754425143,0.3594958073379977,0.08126359304763742,0.3469495615802005,0.20157191076127712,0.4475327514795804,0.6176488187271884,0.026200900494723567,0.7531470063653823,0.7181647597008922,0.5587772827883919,0.5039759296735306,0.9700234310503026,0.7730108110256335,0.07111000001178114,0.4442965307789781,0.22389280090166297,0.2500455843278905,0.041361610596793774,0.6161632390534172,0.6526066735630854,0.10747440961367316,0.5309235891284694,0.9739669530712799,0.06272193814844829,0.3609463258967398,0.7931228986354164,0.39378363375328984,0.76446323596389,0.06629533632706186,0.6891314398620912,0.8041094315257789,0.8569640174430044,0.8362042822808335,0.15635835614134097,0.2586631188932983,0.40120875444830495,0.6853019688548949,0.28215560079487767,0.813272973726458,0.5160167243190406,0.13573061964702715,0.6606177933381637,0.38429075276117,0.644920194110563,0.964434359641846,0.3173888790667735,0.5249180056593982,0.5752661971284369,0.9076199734567284,0.8329868671978161,0.3462124721797889,0.30569082507192036,0.8794611322632608,0.3027900637319553,0.6815376533187617,0.8355740235155653,0.48207010098004943,0.36712183590152314,0.3625391224212944,0.6611788770795706,0.915618231558976,0.36696755831699557,0.09362941693684579,0.8414763015363363,0.050907038648490555,0.19417351290294893,0.6950592795529087,0.8272509152364806,0.699183795966529,0.5511290707056113,0.9454289697800871,0.7769739789623208,0.867462357578521,0.7910831524554784,0.9881459620528001,0.12440176316455487,0.11062752834293499,0.40036740921935443,0.7670767773956942,0.7593095672901464,0.09471529850006333,0.004824658146780125,0.07164084087133693,0.7320400560810902,0.594821451503009,0.9903799460445397,0.10021779354621829,0.7015356747672569
